round	mode	prog_id	app	runner	prog_name	prog_type	verdict	phase	rc	errno	duration_ms	opt_sha256	insn_before	insn_after	sites_applied	summary
1	default11	483	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		10		2109			create dummy BPF map id 3251 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/483/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	default11	484	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		18	c979f13e9cfe4e1a322a353f28fc7fdb3871cb08544e4e6a7416af984f24ebc3	255	246	7	
1	default11	485	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		16		1021			error: map_inline requires a concrete snapshot value for map 3200 key 0x00000000 at lookup pc 7: map_values snapshot missing map 3200 key 00000000
1	default11	486	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		1		380			error: map_inline requires a concrete snapshot value for map 3200 key 0x00000000 at lookup pc 7: map_values snapshot missing map 3200 key 00000000
1	default11	487	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		20		3582			  0: .1........ (bf) r9 = r1 |   1: .........9 (b7) r1 = 0 |   2: .1.......9 (63) *(u32 *)(r10 -172) = r1 |   3: .........9 (bf) r2 = r10 |   5: ..2......9 (18) r1 = 0xffff8c1a2d2a2c00 |   7: .12......9 (85) call bpf_map_lookup_elem#1 |   8: 0........9 (bf) r7 = r0 |  13: .......789 (61) r1 = *(u32 *)(r7 +4)
1	default11	488	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		14		2174			create dummy BPF map id 3319 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/488/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	default11	489	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		19		3582			  0: .1........ (bf) r9 = r1 |   1: .........9 (b7) r1 = 0 |   2: .1.......9 (63) *(u32 *)(r10 -172) = r1 |   3: .........9 (bf) r2 = r10 |   5: ..2......9 (18) r1 = 0xffff8c185268ee00 |   7: .12......9 (85) call bpf_map_lookup_elem#1 |   8: 0........9 (bf) r7 = r0 |  13: .......789 (61) r1 = *(u32 *)(r7 +4)
1	default11	490	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		16		1021			error: map_inline requires a concrete snapshot value for map 3200 key 0x00000000 at lookup pc 7: map_values snapshot missing map 3200 key 00000000
1	default11	491	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		13		400			create dummy BPF map id 3546 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/491/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	default11	492	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		7		2109			create dummy BPF map id 3291 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/492/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	default11	493	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		1		380			error: map_inline requires a concrete snapshot value for map 3200 key 0x00000000 at lookup pc 7: map_values snapshot missing map 3200 key 00000000
1	default11	494	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		17	55f82662c1f4dcc8247be8f3c2efe05934e6e0ebb426e538ed668647eca70c66	255	246	7	
1	default11	495	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		7		400			create dummy BPF map id 3557 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/495/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	default11	496	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		22	a40afa5d85761b9075e6ccacf1f263bb725a0819cd2f7586208bd9c0796213bd	255	246	7	
1	default11	497	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		14		2174			create dummy BPF map id 3359 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/497/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	default11	498	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		10		2109			create dummy BPF map id 3331 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/498/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	default11	499	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		16		1021			error: map_inline requires a concrete snapshot value for map 3200 key 0x00000000 at lookup pc 7: map_values snapshot missing map 3200 key 00000000
1	default11	500	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		23		3582			  0: .1........ (bf) r9 = r1 |   1: .........9 (b7) r1 = 0 |   2: .1.......9 (63) *(u32 *)(r10 -172) = r1 |   3: .........9 (bf) r2 = r10 |   5: ..2......9 (18) r1 = 0xffff8c2c090e0600 |   7: .12......9 (85) call bpf_map_lookup_elem#1 |   8: 0........9 (bf) r7 = r0 |  13: .......789 (61) r1 = *(u32 *)(r7 +4)
1	default11	501	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		1		380			error: map_inline requires a concrete snapshot value for map 3200 key 0x00000000 at lookup pc 7: map_values snapshot missing map 3200 key 00000000
1	default11	502	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		12		2174			create dummy BPF map id 3399 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/502/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	default11	503	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		16		1021			error: map_inline requires a concrete snapshot value for map 3200 key 0x00000000 at lookup pc 7: map_values snapshot missing map 3200 key 00000000
1	default11	504	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		1		380			error: map_inline requires a concrete snapshot value for map 3200 key 0x00000000 at lookup pc 7: map_values snapshot missing map 3200 key 00000000
1	default11	505	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		9		400			create dummy BPF map id 3596 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/505/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	default11	506	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		20		3582			  0: .1........ (bf) r9 = r1 |   1: .........9 (b7) r1 = 0 |   2: .1.......9 (63) *(u32 *)(r10 -172) = r1 |   3: .........9 (bf) r2 = r10 |   5: ..2......9 (18) r1 = 0xffff8c2153543200 |   7: .12......9 (85) call bpf_map_lookup_elem#1 |   8: 0........9 (bf) r7 = r0 |  13: .......789 (61) r1 = *(u32 *)(r7 +4)
1	default11	507	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		9		2109			create dummy BPF map id 3371 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/507/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	default11	508	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		18	ac4f1d245035882510a5cb751ec301d16e41e6681db3a6c137d91581cb8efdac	255	246	7	
1	default11	509	tetragon/observer	tetragon	generic_retkpro	kprobe	error	bpfopt	1		1		128			error: map_inline requires a concrete snapshot value for map 3200 key 0x00000000 at lookup pc 7: map_values snapshot missing map 3200 key 00000000
1	default11	510	tetragon/observer	tetragon	generic_retkpro	kprobe	unverifiable	verifier_states	1		203		3041			  0: .1........ (bf) r9 = r1 |   1: .........9 (79) r1 = *(u64 *)(r9 +80) |   2: .1.......9 (7b) *(u64 *)(r10 -128) = r1 |   4: ......6..9 (63) *(u32 *)(r10 -132) = r6 |   5: ......6..9 (bf) r2 = r10 |   7: ..2...6..9 (18) r1 = 0xffff8c212aea3800 |   9: .12...6..9 (85) call bpf_map_lookup_elem#1 |  10: 0.....6..9 (bf) r8 = r0
1	default11	511	tetragon/observer	tetragon	generic_retkpro	kprobe	unverifiable	verifier_states	1		12		2084			create dummy BPF map id 3411 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/511/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	default11	512	tetragon/observer	tetragon	generic_retkpro	kprobe	error	bpfopt	1		15		771			error: map_inline requires a concrete snapshot value for map 3200 key 0x00000000 at lookup pc 7: map_values snapshot missing map 3200 key 00000000
1	default11	513	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		11		2109			create dummy BPF map id 3649 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/513/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	default11	514	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		17	b0415a7d4ddab441811049f83da7b778cff388615405e03f65e5f7e4d57703c1	255	246	7	
1	default11	515	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		18		3582			  0: .1........ (bf) r9 = r1 |   1: .........9 (b7) r1 = 0 |   2: .1.......9 (63) *(u32 *)(r10 -172) = r1 |   3: .........9 (bf) r2 = r10 |   5: ..2......9 (18) r1 = 0xffff8c3504bd3a00 |   7: .12......9 (85) call bpf_map_lookup_elem#1 |   8: 0........9 (bf) r7 = r0 |  13: .......789 (61) r1 = *(u32 *)(r7 +4)
1	default11	516	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		16		1021			error: map_inline requires a concrete snapshot value for map 3679 key 0x00000000 at lookup pc 7: map_values snapshot missing map 3679 key 00000000
1	default11	517	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		11		400			create dummy BPF map id 3783 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/517/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	default11	518	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		1		380			error: map_inline requires a concrete snapshot value for map 3679 key 0x00000000 at lookup pc 7: map_values snapshot missing map 3679 key 00000000
1	default11	519	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		13		2174			create dummy BPF map id 3677 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/519/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	default11	520	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		9		2109			create dummy BPF map id 3695 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/520/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	default11	521	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		18		3582			  0: .1........ (bf) r9 = r1 |   1: .........9 (b7) r1 = 0 |   2: .1.......9 (63) *(u32 *)(r10 -172) = r1 |   3: .........9 (bf) r2 = r10 |   5: ..2......9 (18) r1 = 0xffff8c18c40fa200 |   7: .12......9 (85) call bpf_map_lookup_elem#1 |   8: 0........9 (bf) r7 = r0 |  13: .......789 (61) r1 = *(u32 *)(r7 +4)
1	default11	522	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		17	ff5b23bf5bdcb7a8687d2dd67303df278abfc32d2e0a74cfe4e698a31ab078e3	255	246	7	
1	default11	523	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		8		400			create dummy BPF map id 3812 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/523/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	default11	524	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		13		2174			create dummy BPF map id 3723 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/524/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	default11	525	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		1		380			error: map_inline requires a concrete snapshot value for map 3679 key 0x00000000 at lookup pc 7: map_values snapshot missing map 3679 key 00000000
1	default11	526	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		16		1021			error: map_inline requires a concrete snapshot value for map 3679 key 0x00000000 at lookup pc 7: map_values snapshot missing map 3679 key 00000000
1	default11	527	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		17	2fc305c0ee1de281fd40fe5cb0b95959bc8ae54d88c9b3880f6cd3ba7b992ba9	255	246	7	
1	default11	528	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		9		2109			create dummy BPF map id 3735 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/528/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	default11	529	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		9		400			create dummy BPF map id 3840 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/529/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	default11	530	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		13		2174			create dummy BPF map id 3763 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/530/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	default11	531	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		19		1021			error: map_inline requires a concrete snapshot value for map 3679 key 0x00000000 at lookup pc 7: map_values snapshot missing map 3679 key 00000000
1	default11	532	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		1		380			error: map_inline requires a concrete snapshot value for map 3679 key 0x00000000 at lookup pc 7: map_values snapshot missing map 3679 key 00000000
1	default11	533	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		20		3582			  0: .1........ (bf) r9 = r1 |   1: .........9 (b7) r1 = 0 |   2: .1.......9 (63) *(u32 *)(r10 -172) = r1 |   3: .........9 (bf) r2 = r10 |   5: ..2......9 (18) r1 = 0xffff8c1c5b621e00 |   7: .12......9 (85) call bpf_map_lookup_elem#1 |   8: 0........9 (bf) r7 = r0 |  13: .......789 (61) r1 = *(u32 *)(r7 +4)
1	default11	534	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		1		380			error: map_inline requires a concrete snapshot value for map 3889 key 0x00000000 at lookup pc 7: map_values snapshot missing map 3889 key 00000000
1	default11	535	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		20		3582			  0: .1........ (bf) r9 = r1 |   1: .........9 (b7) r1 = 0 |   2: .1.......9 (63) *(u32 *)(r10 -172) = r1 |   3: .........9 (bf) r2 = r10 |   5: ..2......9 (18) r1 = 0xffff8c18c40f8a00 |   7: .12......9 (85) call bpf_map_lookup_elem#1 |   8: 0........9 (bf) r7 = r0 |  13: .......789 (61) r1 = *(u32 *)(r7 +4)
1	default11	536	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		11		2109			create dummy BPF map id 3859 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/536/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	default11	537	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		16		2174			create dummy BPF map id 3887 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/537/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	default11	538	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		17	c15cc83269ed72dcd766a337e0e747f49ce7754a4431ac2e90a13df83c5bcfe9	255	246	7	
1	default11	539	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		16		1021			error: map_inline requires a concrete snapshot value for map 3889 key 0x00000000 at lookup pc 7: map_values snapshot missing map 3889 key 00000000
1	default11	540	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		11		400			create dummy BPF map id 3919 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/540/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
